company,dep_date,arr_date,das,trip,drag,drag_all,drag_date,day,month,year,zone,drag_period,drag_time_s,drag_time_e,time_fished_min,hrs_dec,depth,depth_sd,id_status,com_status,order,family,class,total_catch_cat,total_catch_spp,categories,sci_name,alpha_code,com_name,sample_wt_lbs,total_wt_lbs
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,1.02,18.04363413
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,1.3,22.9967886
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,0.03,0.530695122
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,46.38
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,No,Decapoda,Aethridae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Hepatus pudibundus,HUY,Flecked box crab,0.03,0.530695122
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,No,Unknown,Unknown,Unknown,Discarded catch,Bycatch species,Other,Scyphozoa sp.,NA,Jelly fish,1,17.68983738
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,No,Myliobatiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis guttata,RDU,Longnose stingray,0.5,8.844918692
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,No,Stomatopoda,Squillidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Squilla mantis,MTS,Mantis shrimp,0.03,0.530695122
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,No,Perciformes,Carangidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Selene brownii,LNW,Moonfish,0.06,1.061390243
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,Yes,Clupeiformes,Engraulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Anchoa mitchilli,ANB,Negli,0.15,2.653475608
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,0.7
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,No,Clupeiformes,Clupeidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Harengula jaguana,HCG,Scaled herring,0.08,1.415186991
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,Yes,Perciformes,Ephippidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Chaetodipterus faber,HRF,Sea donkey,2,35.37967477
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,195
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,0.6,10.61390243
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,No,Rajiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis geijskesi,RDJ,Sharpsnout stingray,0.3,5.306951215
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,0.23,4.068662598
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Larimus breviceps,LRJ,Shorthead drum,0.8,14.15186991
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,0.31,5.483849589
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,No,Perciformes,Trichiuridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Trichiurus lepturus,LHT,Silverbelt,0.14,2.476577234
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,No,Myliobatiformes,Urotrygonidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Urotrygon microphthalmum,JUM,Smalleyed round stingray,0.33,5.837646337
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,Yes,Perciformes,Scombridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Scomberomorus brasiliensis,BRS,Spanish mackerel,0.0012,0.021227805
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,No,Clupeiformes,Engraulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Anchoa spinifer,EAH,Specule anchovy,0.13,2.29967886
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,No,Decapoda,Inachoididae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Paulita tuberculata,NA,Spider crab,0.0012,0.021227805
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,No,Tetraodontiformes,Tetraodontidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Sphoeroides testudineus,FDT,Spotted puffer,0.13,2.29967886
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,No,Teuthida,Loliginidae,Cephalopoda,Discarded catch,Bycatch species,Other,Lolliguncula brevis,IUB,Squid,0.23,4.068662598
NHS,14/09/2019,19/09/2019,6,6,6,36,18/09/2019,18,9,2019,5,Day,2:10:00 pm,6:00:00 pm,3:50,3.83,7,Shallow,Yes,No,Pleuronectiformes,Cynoglossidae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Symphurus plagusia,YFS,Tongue fish,3.5,61.91443084
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Paralonchurus brasiliensis,RLB,Banded croaker,2.3,25.37607497
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,No,Tetraodontiformes,Tetraodontidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Colomesus psittacus,KOP,Banded puffer,0.13,1.43429989
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,3.3,36.40915105
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,No,Decapoda,Malacostraca,Malacostraca,Discarded catch,Bycatch species,Shell fish,Hepatus gronovii,HGV,Box crab,0.05,0.551653804
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Nebris microps,NBM,Butterfish,8.5,93.78114664
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,No,Myliobatiformes,Gymnuridae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Gymnura micrura,RGI,Butterfly stingray,1.2,13.23969129
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,1.2,13.23969129
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Lonchurus elegans,RLE,Chinese butterfish,5,55.16538037
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,8.1,89.36791621
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,7,77.23153252
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,0.18,1.985953693
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,15.59
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,No,Myliobatiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis guttata,RDU,Longnose stingray,0.8,8.82646086
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,No,Stomatopoda,Squillidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Squilla mantis,MTS,Mantis shrimp,0.05,0.551653804
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,Yes,Clupeiformes,Engraulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Anchoa mitchilli,ANB,Negli,0.01,0.110330761
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,0.5
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,280
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,2,22.06615215
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,No,Rajiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis geijskesi,RDJ,Sharpsnout stingray,2.3,25.37607497
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,0.13,1.43429989
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Larimus breviceps,LRJ,Shorthead drum,1.2,13.23969129
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,0.2,2.206615215
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,No,Perciformes,Trichiuridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Trichiurus lepturus,LHT,Silverbelt,0.8,8.82646086
PSI,05/10/2019,09/10/2019,5,7,1,37,06/10/2019,6,10,2019,6,Night,2:15:00 am,6:00:00 am,3:45,3.75,5,Shallow,Yes,No,Pleuronectiformes,Cynoglossidae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Symphurus plagusia,YFS,Tongue fish,0.9,9.929768467
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,No,Tetraodontiformes,Tetraodontidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Colomesus psittacus,KOP,Banded puffer,0.3,3.101966292
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,11,113.738764
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,No,Torpediniformes,Narcinidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Narcine brasiliensis,TNA,Brazilian electric stingray,0.7,7.237921348
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Nebris microps,NBM,Butterfish,0.6,6.203932584
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,No,Myliobatiformes,Gymnuridae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Gymnura micrura,RGI,Butterfly stingray,2.5,25.8497191
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,0.7,7.237921348
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Lonchurus elegans,RLE,Chinese butterfish,15,155.0983146
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,6,62.03932584
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,10,103.3988764
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,1.12,11.58067416
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,15.59
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,No,Unknown,Unknown,Unknown,Discarded catch,Bycatch species,Other,Scyphozoa sp.,NA,Jelly fish,0.5,5.16994382
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,No,Myliobatiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis guttata,RDU,Longnose stingray,2.1,21.71376404
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,No,Stomatopoda,Squillidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Squilla mantis,MTS,Mantis shrimp,0.1,1.033988764
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,No,Perciformes,Carangidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Selene brownii,LNW,Moonfish,0.03,0.310196629
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,Yes,Batrachoidiformes,Batrachoididae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Batrachoides surinamensis,TFB,Pacu,2,20.67977528
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,0.7
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,320
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,9,93.05898876
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,0.3,3.101966292
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,0.4,4.135955056
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,No,Clupeiformes,Engraulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Anchoa spinifer,EAH,Specule anchovy,0.2,2.067977528
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,No,Teuthida,Loliginidae,Cephalopoda,Discarded catch,Bycatch species,Other,Lolliguncula brevis,IUB,Squid,0.03,0.310196629
PSI,05/10/2019,09/10/2019,5,7,2,38,06/10/2019,6,10,2019,6,Day,6:38:00 am,9:38:00 am,3:00,3,5,Shallow,Yes,No,Pleuronectiformes,Cynoglossidae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Symphurus plagusia,YFS,Tongue fish,1.5,15.50983146
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,6,10,2019,6,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Paralonchurus brasiliensis,RLB,Banded croaker,3,25.8515625
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,6,10,2019,6,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Tetraodontiformes,Tetraodontidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Colomesus psittacus,KOP,Banded puffer,0.1,0.86171875
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,6,10,2019,6,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,2,17.234375
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,6,10,2019,6,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Decapoda,Malacostraca,Malacostraca,Discarded catch,Bycatch species,Shell fish,Hepatus gronovii,HGV,Box crab,0.5,4.30859375
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,6,10,2019,6,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Nebris microps,NBM,Butterfish,3,25.8515625
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,6,10,2019,6,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Myliobatiformes,Gymnuridae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Gymnura micrura,RGI,Butterfly stingray,0.2,1.7234375
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,6,10,2019,6,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,0.1,0.86171875
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,6,10,2019,6,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Lonchurus elegans,RLE,Chinese butterfish,9,77.5546875
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,6,10,2019,6,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Rhinopristiformes,Rhinobatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Pseudobatos percellens,NA,Chola guitarfish,3,25.8515625
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,6,10,2019,6,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,20,172.34375
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,6,10,2019,6,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,5,43.0859375
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,6,10,2019,6,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,1,8.6171875
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,6,10,2019,6,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,15.59
PSI,05/10/2019,09/10/2019,5,7,3,39,06/10/2019,6,10,2019,6,Day,12:15:00 pm,4:30:00 pm,4:15,4.25,8,Shallow,Yes,No,Stomatopoda,Squillidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Squilla mantis,MTS,Mantis shrimp,0.5,4.30859375
