company,dep_date,arr_date,das,trip,drag,drag_all,drag_date,drag_period,drag_time_s,drag_time_e,time_fished_min,hrs_dec,depth,depth_sd,id_status,com_status,order,family,class,total_catch_cat,total_catch_spp,categories,sci_name,alpha_code,com_name,sample_wt_lbs,total_wt_lbs,cpue
PSI,25/04/2019,02/05/2019,8,3,6,18,28/04/2019,Night,4:40:00 pm,10:12:00 pm,5:32,5.53,9,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Larimus breviceps,LRJ,Shorthead drum,0.3,4.84,0.87522604
PSI,25/04/2019,02/05/2019,8,3,6,18,28/04/2019,Night,4:40:00 pm,10:12:00 pm,5:32,5.53,9,Shallow,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,0.01,0.2,0.036166365
PSI,25/04/2019,02/05/2019,8,3,6,18,28/04/2019,Night,4:40:00 pm,10:12:00 pm,5:32,5.53,9,Shallow,Yes,No,Perciformes,Trichiuridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Trichiurus lepturus,LHT,Silverbelt,0.97,15.61,2.82278481
PSI,25/04/2019,02/05/2019,8,3,6,18,28/04/2019,Night,4:40:00 pm,10:12:00 pm,5:32,5.53,9,Shallow,Yes,No,Pleuronectiformes,Cynoglossidae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Symphurus plagusia,YFS,Tongue fish,24.57,393.72,71.19710669
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Paralonchurus brasiliensis,RLB,Banded croaker,17.66,85.64,21.41
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,No,Tetraodontiformes,Tetraodontidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Colomesus psittacus,KOP,Banded puffer,1.68,8.15,2.0375
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,No,Perciformes,Carangidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Selene brownii,LNW,Moonfish,0.04,0.17,0.0425
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,18.21,88.31,22.0775
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,No,Decapoda,Malacostraca,Malacostraca,Discarded catch,Bycatch species,Shell fish,Hepatus gronovii,HGV,Box crab,2.1,10.18,2.545
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,No,Torpediniformes,Narcinidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Narcine brasiliensis,TNA,Brazilian electric stingray,3,14.55,3.6375
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,No,Myliobatiformes,Gymnuridae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Gymnura micrura,RGI,Butterfly stingray,13,63.04,15.76
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,No,Myliobatiformes,Myliobatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Rhinoptera bonasus,MRB,Cownose stingray,3.4,16.49,4.1225
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,5.92,28.71,7.1775
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,2.15,10.41,2.6025
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,19.42,4.855
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,No,Unknown,Unknown,Unknown,Discarded catch,Bycatch species,Other,Scyphozoa sp.,NA,Jelly fish,1.3,6.3,1.575
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,No,Myliobatiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis guttata,RDU,Longnose stingray,0.43,2.09,0.5225
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,Yes,Clupeiformes,Engraulidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Anchoa mitchilli,ANB,Negli,0.1,0.48,0.12
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,20,5
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,No,Clupeiformes,Clupeidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Harengula jaguana,HCG,Scaled herring,0.37,1.81,0.4525
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,Yes,Perciformes,Ephippidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Chaetodipterus faber,HRF,Sea donkey,0.01,0.03,0.0075
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,430,107.5
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,2.1,10.18,2.545
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,No,Rajiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis geijskesi,RDJ,Sharpsnout stingray,20,96.99,24.2475
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,1.1,5.33,1.3325
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Larimus breviceps,LRJ,Shorthead drum,19.12,92.72,23.18
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,1.5,7.27,1.8175
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,No,Perciformes,Trichiuridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Trichiurus lepturus,LHT,Silverbelt,3.12,15.13,3.7825
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,No,Decapoda,Inachoididae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Paulita tuberculata,NA,Spider crab,0.03,0.16,0.04
PSI,19/06/2019,25/06/2019,7,4,1,19,20/06/2019,Day,5:30:00 am,9:30:00 am,4:00,4,11,Deep,Yes,No,Tetraodontiformes,Tetraodontidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Sphoeroides testudineus,FDT,Spotted puffer,0.57,2.77,0.6925
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,No,Perciformes,Carangidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Chloroscombrus chrysurus,BUA,Atlantic bumper,0.9,2.59,0.744252874
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Paralonchurus brasiliensis,RLB,Banded croaker,0.46,1.32,0.379310345
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,No,Tetraodontiformes,Tetraodontidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Colomesus psittacus,KOP,Banded puffer,0.38,1.09,0.313218391
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,No,Tetraodontiformes,Tetraodontidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Sphoeroides testudineus,FDT,Spotted puffer,1.14,3.26,0.936781609
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,5,14.32,4.114942529
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,No,Decapoda,Malacostraca,Malacostraca,Discarded catch,Bycatch species,Shell fish,Hepatus gronovii,HGV,Box crab,0.23,0.66,0.189655172
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Nebris microps,NBM,Butterfish,4,11.45,3.290229885
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,1.05,3.01,0.864942529
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,No,No,Unknown,Unknown,Unknown,Discarded catch,Bycatch species,Bony fish,Un id,Not applicable,Croaker spp.,0.36,1.03,0.295977011
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Lonchurus elegans,RLE,Chinese butterfish,10.3,29.49,8.474137931
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,0.56,1.6,0.459770115
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,0.55,1.57,0.451149425
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,0.01,0.03,0.00862069
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,19.42,5.58045977
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,No,Paxillosida,Luidiidae,Asteroidea,Discarded catch,Bycatch species,Other,Luidia senegalensis,NA,Nine armed seastar,0.06,0.18,0.051724138
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,Yes,Batrachoidiformes,Batrachoididae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Batrachoides surinamensis,TFB,Pacu,0.78,2.23,0.640804598
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,2,0.574712644
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,Yes,Perciformes,Ephippidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Chaetodipterus faber,HRF,Sea donkey,0.26,0.74,0.212643678
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,82,23.56321839
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,0.64,1.83,0.525862069
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,0.37,1.05,0.301724138
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,0.11,0.32,0.091954023
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,No,Perciformes,Trichiuridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Trichiurus lepturus,LHT,Silverbelt,0.34,0.97,0.278735632
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,No,Carcharhiniformes,Triakidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Mustelus higmani,CTJ,Smalleye smoothhound,0.2,0.57,0.163793103
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,No,Myliobatiformes,Urotrygonidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Urotrygon microphthalmum,JUM,Smalleyed round stingray,15,42.95,12.34195402
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,No,Teuthida,Loliginidae,Cephalopoda,Discarded catch,Bycatch species,Other,Lolliguncula brevis,IUB,Squid,0.12,0.34,0.097701149
PSI,19/06/2019,25/06/2019,7,4,2,20,20/06/2019,Night,8:30:00 pm,11:59:00 pm,3:29,3.48,9,Shallow,Yes,No,Pleuronectiformes,Cynoglossidae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Symphurus plagusia,YFS,Tongue fish,0.11,0.3,0.086206897
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,7.8,59.65,14.9125
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,No,Decapoda,Malacostraca,Malacostraca,Discarded catch,Bycatch species,Shell fish,Hepatus gronovii,HGV,Box crab,1.3,9.94,2.485
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,Yes,Siluriformes,Ariidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Bagre bagre,BEB,Catfish,0.32,2.45,0.6125
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,No,Rhinopristiformes,Rhinobatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Pseudobatos percellens,NA,Chola guitarfish,8,61.18,15.295
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,6.82,52.15,13.0375
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,3.2,24.47,6.1175
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,No,Pleuronectiformes,Achiridae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Achirus achirus,HIK,Drab sole,0.2,1.53,0.3825
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,19.42,4.855
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,No,Myliobatiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis guttata,RDU,Longnose stingray,10.5,80.3,20.075
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,No,Perciformes,Carangidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Selene brownii,LNW,Moonfish,0.3,2.29,0.5725
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,300,75
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,No,Clupeiformes,Clupeidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Harengula jaguana,HCG,Scaled herring,2.62,20.04,5.01
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,Yes,Perciformes,Ephippidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Chaetodipterus faber,HRF,Sea donkey,0.43,3.29,0.8225
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,1280,320
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Cynoscion virescens,YNV,Seatrout,2,15.29,3.8225
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,No,Rajiformes,Dasyatidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Dasyatis geijskesi,RDJ,Sharpsnout stingray,1.77,13.54,3.385
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,2.1,16.06,4.015
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Larimus breviceps,LRJ,Shorthead drum,3,22.94,5.735
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,No,Anguilliformes,Ophichthidae,Actinopterygii,Discarded catch,Bycatch species,Other,Ophichthus gomesii,OOG,Shrimp eel,0.86,6.58,1.645
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,No,Perciformes,Trichiuridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Trichiurus lepturus,LHT,Silverbelt,15,114.71,28.6775
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,No,Carcharhiniformes,Triakidae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Mustelus higmani,CTJ,Smalleye smoothhound,0.5,3.82,0.955
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,Yes,Perciformes,Scombridae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Scomberomorus brasiliensis,BRS,Spanish mackerel,0.35,2.68,0.67
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,No,Tetraodontiformes,Tetraodontidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Sphoeroides testudineus,FDT,Spotted puffer,0.47,3.57,0.8925
PSI,19/06/2019,25/06/2019,7,4,3,21,21/06/2019,Day,5:00:00 am,9:00:00 am,4:00,4,9,Shallow,Yes,No,Pleuronectiformes,Cynoglossidae,Actinopterygii,Discarded catch,Bycatch species,Flat fish,Symphurus plagusia,YFS,Tongue fish,0.16,1.22,0.305
PSI,19/06/2019,25/06/2019,7,4,4,22,22/06/2019,Day,4:15:00 am,8:15:00 am,4:00,4,10,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Paralonchurus brasiliensis,RLB,Banded croaker,0.8,4.75,1.1875
PSI,19/06/2019,25/06/2019,7,4,4,22,22/06/2019,Day,4:15:00 am,8:15:00 am,4:00,4,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Macrodon ancylodon,WKK,Bangamary,9,53.45,13.3625
PSI,19/06/2019,25/06/2019,7,4,4,22,22/06/2019,Day,4:15:00 am,8:15:00 am,4:00,4,10,Deep,Yes,No,Decapoda,Malacostraca,Malacostraca,Discarded catch,Bycatch species,Shell fish,Hepatus gronovii,HGV,Box crab,0.35,2.08,0.52
PSI,19/06/2019,25/06/2019,7,4,4,22,22/06/2019,Day,4:15:00 am,8:15:00 am,4:00,4,10,Deep,Yes,No,Myliobatiformes,Gymnuridae,Elasmobranchii,Discarded catch,Bycatch species,Flat fish,Gymnura micrura,RGI,Butterfly stingray,5,29.69,7.4225
PSI,19/06/2019,25/06/2019,7,4,4,22,22/06/2019,Day,4:15:00 am,8:15:00 am,4:00,4,10,Deep,Yes,Yes,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Lonchurus elegans,RLE,Chinese butterfish,6,35.63,8.9075
PSI,19/06/2019,25/06/2019,7,4,4,22,22/06/2019,Day,4:15:00 am,8:15:00 am,4:00,4,10,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer microps,EFM,Croaker lm,10,59.38,14.845
PSI,19/06/2019,25/06/2019,7,4,4,22,22/06/2019,Day,4:15:00 am,8:15:00 am,4:00,4,10,Deep,Yes,No,Perciformes,Sciaenidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Stellifer rastrifer,EFR,Croaker rm,1.3,7.72,1.93
PSI,19/06/2019,25/06/2019,7,4,4,22,22/06/2019,Day,4:15:00 am,8:15:00 am,4:00,4,10,Deep,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Bony fish,Multiple species finfish,Not applicable,Finfish,0,19.42,4.855
PSI,19/06/2019,25/06/2019,7,4,4,22,22/06/2019,Day,4:15:00 am,8:15:00 am,4:00,4,10,Deep,Yes,Yes,Not applicable,Not applicable,Not applicable,Incidental catch,Bycatch species,Shell fish,Multiple species prawns,Not applicable,Prawns,0,15,3.75
PSI,19/06/2019,25/06/2019,7,4,4,22,22/06/2019,Day,4:15:00 am,8:15:00 am,4:00,4,10,Deep,Yes,No,Clupeiformes,Clupeidae,Actinopterygii,Discarded catch,Bycatch species,Bony fish,Harengula jaguana,HCG,Scaled herring,8,47.51,11.8775
PSI,19/06/2019,25/06/2019,7,4,4,22,22/06/2019,Day,4:15:00 am,8:15:00 am,4:00,4,10,Deep,Yes,Yes,Decapoda,Penaeidae,Malacostraca,Target catch,Target species,Shell fish,Xiphopenaeus kroyeri,BOB,Seabob,0,560,140
PSI,19/06/2019,25/06/2019,7,4,4,22,22/06/2019,Day,4:15:00 am,8:15:00 am,4:00,4,10,Deep,Yes,Yes,Decapoda,Portunidae,Malacostraca,Discarded catch,Bycatch species,Shell fish,Callinectes ornatus,KLO,Sheriga crab,1.7,10.1,2.525
